subdir,unrefined_iou,unrefined_boundary_iou,refined_iou,refined_boundary_iou
10444876124_bd55a85740_o_car,0.934105602702366,0.8394383447640549,0.983954587671024,0.9602817355732399
10625393575_6f9fd7f779_o_sheep,0.9892302311488858,0.902184589760072,0.9876998792123328,0.8002209595256498
11937588834_d5a78a9c5d_o_bottle,0.9561579560137092,0.8744834260100088,0.3060603720039145,0.38757203055466255
12288804004_ae1b540c4c_o_aeroplane,0.9760859544392776,0.8896650251920901,0.9810911844361547,0.9533833852914044
1239139870_276e6a2ef9_o_diningtable,0.21495626693056039,0.08270216480624654,0.1806860210126665,0.0671072518906627
1239139870_276e6a2ef9_o_person,0.9497134904385296,0.7681174972123338,0.9718896428384738,0.8373265195865697
126835587_90b6eebfa7_o_cat,0.9671126342358439,0.8717174762799293,0.9903389606462876,0.9305151355888328
12876707363_6ba70c8af5_o_bird,0.9263155764400084,0.7913197867879542,0.9270272626185795,0.7935006963133473
14111980784_2d38dfcc02_o_dog,0.9473641698248311,0.9378762036745273,0.9832621242159341,0.9806013897071794
14235576713_d3dfbe13b1_o_motorbike,0.926455519569124,0.7502012588221177,0.94962019061712,0.8063284883464387
14235576713_d3dfbe13b1_o_person,0.9457396197189777,0.9386355830235266,0.9820522696373255,0.9777586713537869
15172808539_97b76ceeab_o_train,0.9736579003250254,0.9527504759735083,0.9733268817387151,0.9533025920787471
15867520885_ae5da447c5_o_cat,0.9673805936464949,0.9040475222918364,0.986798102369864,0.9576547097825381
15867520885_ae5da447c5_o_person,0.7176097242430144,0.5062605821581012,0.9614570595428464,0.8139610749727603
15867520885_ae5da447c5_o_pottedplant,0.17680617510430305,0.37891707125714325,0.2051722429566998,0.4836310580932136
17102199419_a33fb5c196_o_train,0.958557864469351,0.7269354558216787,0.9887853647987822,0.9128582484951322
2607850431_ff980d219e_o_train,0.961511676149834,0.9158053835163839,0.9783867616165752,0.9533240264325614
26480820297_67bf66f8b5_o_dog,0.8842005095011053,0.9137756736680107,0.9444715461009829,0.9450192050229712
26480820297_67bf66f8b5_o_person,0.924602265535071,0.8057997903567837,0.4664206588624225,0.33923744374509823
2662086708_2ba0663717_o_bottle,0.3726229508196721,0.3750048164978538,0.4399291183994697,0.4406206709828692
2662086708_2ba0663717_o_person,0.9238546459976028,0.6706231235379713,0.9812604159065168,0.8873452163435702
2732235809_2876233055_o_car,0.9629320472651878,0.8521082326037409,0.9720242497306899,0.90470390775427
2732235809_2876233055_o_person,0.9051969008364357,0.8461577566189907,0.974982008378955,0.9831437558497226
3048863084_d75a1117bb_o_horse,0.9464295732562535,0.9376400971455694,0.9687047832678063,0.9616170673316883
3149358543_538d50ec27_o_bicycle,0.482368982588244,0.5552435302101825,0.5822260219321259,0.6987879297587202
