subdir,unrefined_iou,unrefined_boundary_iou,refined_iou,refined_boundary_iou
2007_000033_aeroplane,0.6739768723461921,0.5550268992754299,0.5581347236014564,0.4673581362596092
2007_000042_train,0.7199027815284904,0.28601412415427924,0.7217236006451201,0.41371385981801806
2007_000061_boat,0.727579556412729,0.6185349046630907,0.5953766702188704,0.7324657825686122
2007_000123_train,0.5802094999670597,0.3029742922225838,0.8625985513749118,0.4574297056990059
2007_000129_bicycle,0.6423817479663663,0.5475027746947836,0.4474893535115367,0.5392715392715393
2007_000129_person,0.8376826498693063,0.7439991452788528,0.6276758007678956,0.5977323025026567
2007_000175_sheep,0.7731603069159071,0.6062466875011422,0.7169383349497856,0.5984443631039531
2007_000323_person,0.9395224339437628,0.48193480822097134,0.9373046044146741,0.5132929768298006
2007_000332_horse,0.7710759117451659,0.6925751819177024,0.6042684721813365,0.5202072882001357
2007_000346_bottle,0.2799795011957636,0.34800831312781433,0.42629520083961453,0.3933886747702342
2007_000346_person,0.9319395100537564,0.6866766917293233,0.9140644048087924,0.6778211792206195
2007_000464_cow,0.8406458406458407,0.693933022206267,0.7898565932144106,0.727210114625867
2007_000491_cow,0.8791624040331425,0.3981903565960814,0.816272800790727,0.3980802213798769
2007_000529_car,0.004965060684075028,0.044974003466204504,0.0,0.0
2007_000559_bottle,0.596229379418696,0.6660312619138391,0.7809991079393399,0.7671167403512964
2007_000572_bicycle,0.2159804124422374,0.42924404292440427,0.18549733949586358,0.6307638483965015
2007_000629_train,0.6495884836152701,0.42629527091926095,0.6892216114434963,0.4446869070208729
2007_000636_train,0.8901818688593129,0.6915808103154035,0.6651647297628873,0.44857427946425144
2007_000661_sofa,0.18354430379746836,0.4013823610727122,0.3864734299516908,0.45433768212551184
2007_000663_bus,0.8991394234387937,0.5455093594979034,0.8520879566732853,0.5603962893416664
2007_000663_car,0.4092890220648325,0.29513172966781215,0.39126344086021503,0.35176390773405697
2007_000676_sheep,0.033920989477570614,0.11636087348041423,0.8243057403957058,0.6413989513188363
2007_000727_bus,0.41425075999110256,0.42034274100420344,0.5861228255139694,0.5629015894487657
2007_000727_car,0.7001094491061657,0.632437470871524,0.5983083306734759,0.4068548973948479
2007_000727_person,0.5469713456655785,0.8802616132819051,0.47568345323741007,0.7397240164415737
2007_000762_bottle,0.5247975708502024,0.4131616203132849,0.5379148311306902,0.43516056453262425
2007_000762_diningtable,0.3658587590706623,0.2955101887076726,0.7663102771110626,0.3795258620689655
2007_000762_person,0.7375636590240024,0.6039037320401217,0.6963229622010799,0.6108528349301083
2007_000783_horse,0.7967408059898701,0.6855397315134549,0.8054392236976506,0.6691282210734968
2007_000783_person,0.6798015982364287,0.6102653048114601,0.5974040891339306,0.5816748028539241
2007_000799_horse,0.7791224961710562,0.5664154168933095,0.6572090901244159,0.4145540313711871
2007_000799_person,0.6766850023195705,0.4390681003584229,0.5896438804748261,0.417036875951412
2007_000804_chair,0.07714032114903574,0.19649727246626472,0.12910470879801736,0.2590515326521546
2007_000804_sofa,0.10987134930796903,0.11940531470714481,0.5255162241887905,0.26318097486928654
2007_000830_chair,0.3715637674628211,0.3372454027498209,0.42262452695100744,0.4431435338069982
2007_000830_diningtable,0.24526758588455247,0.2853853178226863,0.604754230459307,0.4643734643734644
2007_000837_boat,0.7177914110429447,0.7122209502003435,0.617169373549884,0.7404328157476464
2007_000847_person,0.8779480223201899,0.8353448037780662,0.8408013544018059,0.7489229172073709
2007_000925_sheep,0.891076740035693,0.8196106224204778,0.7791115977164308,0.6330501664562048
2007_000999_person,0.9340197951408002,0.6429841741518652,0.8155534361370382,0.5008710491698368
2007_001154_sofa,0.856198347107438,0.502415812591508,0.9242409912040103,0.6524179620034543
2007_001175_person,0.328936678614098,0.39672048087331013,0.30014840465001236,0.3652747728256166
2007_001239_dog,0.8424485592293003,0.6831352368517061,0.7999535168712628,0.6724196087249832
2007_001284_person,0.9296002554958216,0.7020561263532924,0.850933246307545,0.614892480609354
2007_001288_aeroplane,0.7752334276902277,0.7805772066568359,0.6057069718415902,0.6662061395207994
2007_001289_bird,0.7753903810118676,0.8341068043662985,0.6931420573827851,0.7574438988002735
2007_001299_cow,0.8687965260545906,0.8764475753519022,0.6579567658096331,0.7421834040322196
2007_001311_bicycle,0.40417619161349755,0.708609647959377,0.3607303835893662,0.8303594906277
2007_001311_person,0.7457749530550339,0.7459092750101256,0.5915787778761774,0.6769525240599621
2007_001321_car,0.4461111111111111,0.13762188759934563,0.6183648217275118,0.2044744617982271
2007_001408_bottle,0.2344915586965057,0.2751905558654025,0.5533682199518233,0.41671369450714824
2007_001408_person,0.912798197218121,0.6514827728414502,0.7694618461770699,0.43902314759777866
2007_001423_person,0.8005004026228,0.7186291286715581,0.7409737182249031,0.7246753844737085
2007_001430_person,0.849173328686257,0.560269209197981,0.7990139335476956,0.564190338010927
2007_001430_pottedplant,0.41464530892448515,0.4267430754536772,0.3415683553088133,0.4372378758343671
2007_001457_chair,0.2983514274225975,0.34688553795253546,0.5309132161089053,0.7358474133426233
2007_001457_sofa,0.7365392519523223,0.5364814729995878,0.8536060279870828,0.6839277936408072
2007_001526_person,0.909630841796217,0.7057411155388502,0.8304644082539989,0.6143651813848726
2007_001568_aeroplane,0.7615254562250536,0.5031691680023314,0.8412252325111201,0.5505366540963905
2007_001585_person,0.8926134082697712,0.9105656267019373,0.6996832888281687,0.7548083672609855
2007_001585_sofa,0.10411852657333152,0.17000351933680052,0.5048869978108717,0.47248580656809835
2007_001586_horse,0.5281695984069035,0.5196194739787353,0.6415224436323519,0.6240357371828015
2007_001586_person,0.6748080949057921,0.5752080221890336,0.5744787741773424,0.562528129621295
