subdir,unrefined_iou,unrefined_boundary_iou,refined_iou,refined_boundary_iou
2007_000033_aeroplane,0.89380313679752,0.8509745630648989,0.8843331355588171,0.8117286240755855
2007_000042_train,0.5205445047217199,0.3692994450253358,0.9442154070753699,0.7650728829901877
2007_000061_boat,0.757244855102898,0.5600448484363112,0.6731301939058172,0.5204506284417167
2007_000123_train,0.4056908615072371,0.3432984467003302,0.5578717941860776,0.3430751107870085
2007_000129_bicycle,0.6183434985392855,0.5345497467171593,0.7381334685484098,0.6282685754405192
2007_000129_person,0.8551247634555297,0.7294117647058823,0.7196913277028633,0.6886666264987649
2007_000175_sheep,0.7436610169491525,0.5623260349259818,0.9434865358885937,0.7998379081621771
2007_000323_person,0.9584707910778045,0.5863815058542005,0.9768068627791477,0.7912108403779214
2007_000332_horse,0.6058430976953519,0.6313278326147381,0.8452394345070686,0.8842502247462013
2007_000346_bottle,0.43332437155531656,0.49648667767036075,0.9577252797591781,0.926473260250742
2007_000346_person,0.9194666471567319,0.6333688437269523,0.9457245554294362,0.7083925189393939
2007_000452_chair,0.0,0.034054886332759715,0.0,0.0
2007_000452_sofa,0.35320944373778423,0.33680092973156833,0.6074052867640042,0.5563263747454175
2007_000464_cow,0.8772233023691222,0.7805503243356351,0.9215686274509803,0.8453076841322138
2007_000491_cow,0.40928660565723796,0.24498862994071796,0.6610150098297222,0.34435193239716666
2007_000529_car,0.0,0.0,0.0,0.0
2007_000559_bottle,0.85,0.7539928486293206,0.9335956714215445,0.9159280150416331
2007_000572_bicycle,0.20283962356953142,0.3775580593239825,0.21198780900778869,0.43710457759583177
2007_000629_train,0.449308966653446,0.3730089435306888,0.8212366402994988,0.6743726181059898
2007_000636_train,0.8095958979367599,0.5819934134056567,0.9568833001537183,0.8898736429969746
2007_000661_chair,0.16417910447761194,0.3604718904748034,0.17921830314585319,0.4315157416423239
2007_000661_pottedplant,0.26437768240343346,0.4623009596119371,0.2891513560804899,0.4979536152796726
2007_000661_sofa,0.8181886508831266,0.724146110056926,0.905623124308956,0.8452183878772443
2007_000663_bus,0.45666077285604423,0.2592181909577456,0.854056020371044,0.5345853586684343
