subdir,unrefined_iou,unrefined_boundary_iou,refined_iou,refined_boundary_iou
0_0_147,0.6884686832838883,0.4503634882808965,0.8997627520759194,0.8058040584769801
0_0_155,0.8599559955995599,0.6691209424418977,0.9021402866342572,0.7624499543443141
0_0_272,0.8964350700940568,0.6740801382635193,0.9306675957441106,0.7804458003247552
0_0_280,0.7538080895008605,0.49931633077700494,0.8011053524744302,0.5618313550177277
0_0_284,0.8609688721196604,0.7568229624304391,0.6696788648244959,0.7394612875951202
0_0_307,0.8436188264713763,0.6509732605913653,0.9698983952141297,0.943731300067561
0_0_355,0.8326526690049488,0.5014199890770071,0.992585045565178,0.9762982689747004
0_0_431,0.9077438621287073,0.6052339413164155,0.9634173599900658,0.8423729721047277
0_0_547,0.9046411668115522,0.738216367373067,0.8706228839107648,0.715720708064063
0_0_579,0.6182730527443407,0.1799402598337352,0.9390228291017708,0.6770247761815532
0_0_610,0.14997543505805083,0.0,0.1618308646394675,0.1529381443298969
0_0_735,0.8081605573063526,0.5484296535875394,0.83138445636023,0.5720804902429484
0_0_77,0.4901175625032086,0.16389576700860747,0.23064076346284934,0.45003173068205854
0_0_775,0.9226724684978697,0.8148335604438388,0.9768654284783317,0.9419368332984731
0_0_818,0.9152669987258195,0.856479914922415,0.9689676616915422,0.9031989418507813
0_0_840,0.8034842839901348,0.7031941808981658,0.9360587002096437,0.9098276619635796
0_0_899,0.8565093443142223,0.8852053438891638,0.9562181990297006,0.9680780899617465
0_0_951,0.8658252728495319,0.7784143088293174,0.9591574019894675,0.9268181818181818
0_10_10134,0.0,0.0,0.0,0.0
0_10_10135,0.9071822308690013,0.8079898002549937,0.8524258166769393,0.7355338874680307
0_10_10176,0.8770446609079213,0.6232725938608291,0.9840533639064047,0.8855231798262474
0_10_10283,0.5264602779068294,0.14052213393870602,0.0,0.08506681221824651
0_10_10343,0.7404477679174738,0.48282331629682346,0.753426679211172,0.46155345754309746
0_10_10392,0.5626298324655353,0.36099394828534753,0.5349280050083473,0.3511900515966426
0_10_10396,0.7733015697451823,0.4610936955764542,0.9556569042255069,0.8539780967145072
0_10_10484,0.8835324958295033,0.752821270310192,0.9850689273303548,0.9747762657839892
0_10_10507,0.8599860063748737,0.8091369289419411,0.600757712430092,0.6153896188369975
