subdir,unrefined_iou,unrefined_boundary_iou,refined_iou,refined_boundary_iou
0_0_147,0.8635457819109884,0.80433469771187,0.8994885479208361,0.8056949596334279
0_0_155,0.9345692475463467,0.841462538610732,0.9023928278300398,0.7627511591962906
0_0_272,0.9038943587358194,0.7038747996606015,0.930790468276731,0.7800344234079174
0_0_280,0.7622207235625558,0.5068609878647196,0.8011053524744302,0.5618313550177277
0_0_284,0.69207219394112,0.7414189286227201,0.6700153116480562,0.7384400038613765
0_0_307,0.7803713049747657,0.6025244250257904,0.9697228549734245,0.9438332368268674
0_0_355,0.9011399069672341,0.7122242990654205,0.992019470228662,0.9744522309944115
0_0_431,0.9427410239761441,0.4935313411078717,0.9619284294234592,0.8285864978902954
0_0_547,0.8393769665052552,0.6429900950608256,0.870704447433103,0.7161478462511419
0_0_579,0.7786528428538199,0.3805034367453093,0.8201897161258707,0.48084204149628956
0_0_610,0.8732269039518451,0.6797040169133193,0.9258708459646514,0.8090742773508964
0_0_735,0.8072387404340735,0.5170941959241746,0.8287075793676347,0.5661774256396934
0_0_77,0.8946546283857665,0.6736739659367397,0.9266001365276468,0.7650315636965745
0_0_775,0.949555265285812,0.8749499799919968,0.97683284457478,0.9419344042838019
0_0_818,0.9134815844336345,0.8380709942016688,0.9686023377269336,0.9021536955457661
0_0_840,0.882770153384846,0.8357925898515195,0.9361741489886531,0.9099653337239393
0_0_899,0.8688015422512584,0.8940582959641256,0.9562181990297006,0.9680780899617465
0_0_951,0.9181947952124739,0.8869243606513012,0.9597217350637204,0.9265967588179218
0_10_10134,0.9473170096379265,0.8768430182133564,0.9478494623655914,0.8797341660661382
0_10_10135,0.9202759996674703,0.8427350427350427,0.8547008547008547,0.7235607008760951
0_10_10176,0.9505483549351944,0.8027781797135002,0.9838457529963522,0.8847543630352886
0_10_10283,0.17048928328121998,0.19386793486598436,0.16699078533650788,0.19220208676551345
0_10_10343,0.7457397963813223,0.5178477690288714,0.7534220041322314,0.46156631203698545
0_10_10392,0.9524331734064427,0.8886660554664222,0.964270340077486,0.9239085727716082
0_10_10396,0.9485559808356308,0.8252422457028777,0.9557668003736469,0.8529779466920038
0_10_10484,0.9453332847406976,0.9354645951598446,0.9847164909063121,0.9695803555066886
0_10_10507,0.9073222787719586,0.8825908332263448,0.6009381201515425,0.6154546637179654
0_10_10536,0.9559587800314793,0.855834581269439,0.950486669487939,0.8377475817595578
0_10_10545,0.950468058841683,0.8673665431590504,0.9742106401384083,0.9317609836772848
0_10_10600,0.9310978169605374,0.7689335394126738,0.9729737306905156,0.9011245801080765
0_10_10938,0.431995637409216,0.23310284999872427,0.22576884213799,0.06014519056261343
0_11_11060,0.8952311700902866,0.7181638306292046,0.9300155520995335,0.7849498895872261
0_11_11111,0.38798818510009847,0.41411797792308236,0.4087979826281872,0.4646735196177791
0_11_11136,0.8440784863349685,0.6480821407671437,0.9045232427014158,0.7327199409325836
0_11_11164,0.5299769792813532,0.38883349950149554,0.5662650602409639,0.4850754803293687
0_11_11179,0.629400897334389,0.6376193489805465,0.6374793918300055,0.6923010255669507
0_11_11219,0.9618281878146833,0.9036591833127099,0.9330066021305035,0.734894961888827
0_11_11263,0.08571631306322287,0.0,0.0885215148317505,0.0
0_11_11281,0.8318599311136624,0.5857958953381762,0.8733574442435202,0.6606881405563689
0_11_11297,0.932204736925767,0.842558302472225,0.966155122355869,0.9177041569951466
0_11_11298,0.8583177117977868,0.6134257670396046,0.964256591465072,0.8927057576827976
0_11_11309,0.8583457526080477,0.6196716372947733,0.912827497796651,0.7092579045761196
0_11_11313,0.8507158506139502,0.48391647855530473,0.8965507905566386,0.6074198488366349
0_11_11325,0.887790755715284,0.7927734375,0.9000107515320933,0.8041073157239662
0_11_11328,0.7155911013053871,0.4380159356830091,0.743444828911957,0.4924089254861596
0_11_11346,0.8826352530541012,0.7622922792860563,0.9065298935925897,0.7956882490603503
0_11_11425,0.9475010269752157,0.8148111282536207,0.8421353779252733,0.6794719992983379
0_11_11435,0.8875329126091863,0.6578471651602301,0.9587120121725542,0.853714779851553
0_11_11459,0.9029097260682486,0.8561530615833715,0.937471783295711,0.9051330384977887
0_11_11480,0.9621717971933001,0.8658518408108511,0.9929379358846627,0.975220674252898
0_11_11517,0.9812606820216488,0.9176268351607508,0.9888870459446011,0.9433980213089802
0_11_11533,0.43024063718013894,0.0,0.02585459418271631,0.39416760574993814
0_11_11557,0.9635708027229224,0.860529536816337,0.9888749826171603,0.9585104923878754
0_11_11561,0.5078652336394449,0.29347899159663865,5.582693649685973e-05,0.29105463383704955
0_11_11571,0.5872214456048023,0.1356724670678159,0.6056689227011348,0.16099026385319773
0_11_11650,0.9738081689428427,0.8663105899361472,0.8862619911848587,0.691440414507772
0_11_11830,0.971431379615372,0.8950732047408785,0.974186156231044,0.9106832223621858
0_11_11852,0.9754007660661087,0.8942865429234339,0.9840250951232972,0.9254173663933617
0_11_11875,0.9542588495575222,0.815152200973181,0.9787197380890842,0.9145658263305322
0_11_11881,0.5856152044676635,0.5758302416070944,0.9625684723067559,0.9224419146528194
