subdir,unrefined_iou,unrefined_boundary_iou,refined_iou,refined_boundary_iou
10444876124_bd55a85740_o_car,0.934105602702366,0.8394383447640549,0.9838073518504398,0.9597757602636044
10625393575_6f9fd7f779_o_sheep,0.9892302311488858,0.902184589760072,0.9875906134391583,0.8000851629925051
11937588834_d5a78a9c5d_o_bottle,0.9561579560137092,0.8744834260100088,0.6318817322798393,0.6206958384127716
12288804004_ae1b540c4c_o_aeroplane,0.9760859544392776,0.8896650251920901,0.9812181349072421,0.9537194350244621
1239139870_276e6a2ef9_o_diningtable,0.21495626693056039,0.08270216480624654,0.18514789151349342,0.08567052279414729
1239139870_276e6a2ef9_o_person,0.9497134904385296,0.7681174972123338,0.9718172080922991,0.8371245057013683
126835587_90b6eebfa7_o_cat,0.9671126342358439,0.8717174762799293,0.9903529111446744,0.9303591420576227
12876707363_6ba70c8af5_o_bird,0.9263155764400084,0.7913197867879542,0.9268839005636977,0.7935601783785101
14111980784_2d38dfcc02_o_dog,0.9473641698248311,0.9378762036745273,0.9830987274380641,0.9802240501657654
14235576713_d3dfbe13b1_o_motorbike,0.926455519569124,0.7502012588221177,0.9511706901240508,0.8124136774614885
14235576713_d3dfbe13b1_o_person,0.9457396197189777,0.9386355830235266,0.9820675939096992,0.9775616613641013
15172808539_97b76ceeab_o_train,0.9736579003250254,0.9527504759735083,0.9725009913556876,0.9515765996194062
15867520885_ae5da447c5_o_cat,0.9673805936464949,0.9040475222918364,0.9867621118163187,0.9576951390928913
15867520885_ae5da447c5_o_person,0.7176097242430144,0.5062605821581012,0.9643230666180946,0.8486358438163699
15867520885_ae5da447c5_o_pottedplant,0.17680617510430305,0.37891707125714325,0.2039340745509881,0.4737454062246953
17102199419_a33fb5c196_o_train,0.958557864469351,0.7269354558216787,0.9886236964898136,0.9136869208197539
2607850431_ff980d219e_o_train,0.961511676149834,0.9158053835163839,0.9781213042102892,0.9527154530269514
26480820297_67bf66f8b5_o_dog,0.8842005095011053,0.9137756736680107,0.9451658882465132,0.9446332883306515
26480820297_67bf66f8b5_o_person,0.924602265535071,0.8057997903567837,0.8884240129076665,0.8162315355239047
2662086708_2ba0663717_o_bottle,0.3726229508196721,0.3750048164978538,0.4397587801312345,0.4405133833222709
2662086708_2ba0663717_o_person,0.9238546459976028,0.6706231235379713,0.9820544381927493,0.889668072371106
2732235809_2876233055_o_car,0.9629320472651878,0.8521082326037409,0.9719604815727638,0.9033353727379954
2732235809_2876233055_o_person,0.9051969008364357,0.8461577566189907,0.9744508670520231,0.9817952477760212
3048863084_d75a1117bb_o_horse,0.9464295732562535,0.9376400971455694,0.9688238049453936,0.9620460225471601
3149358543_538d50ec27_o_bicycle,0.482368982588244,0.5552435302101825,0.5850789591469725,0.7053400046891868
31640175417_55233a16d7_o_pottedplant,0.4170438215635436,0.7612518198704754,0.40030637793200385,0.6703707240978622
31640175417_55233a16d7_o_sofa,0.9690086190361782,0.9335894972782581,0.9044576657905921,0.7722077081253106
31640175417_55233a16d7_o_tv,0.9725743461427919,0.9410221748744438,0.9937117994405884,0.9879480163736701
32458719610_ce4f95b295_o_boat,0.906616676726034,0.730855728315563,0.939483900433889,0.7914075433026853
33129627671_6d852bcb1b_o_dog,0.9335723594573782,0.8669837758467259,0.9759624992200902,0.9206209879117144
33129627671_6d852bcb1b_o_person,0.9263734914550684,0.8968821512810585,0.9604033120474197,0.9338386173056415
33216685756_213d2fce9b_o_dog,0.9115043205085342,0.6889815993934748,0.9740552748525564,0.8064431046647339
33216685756_213d2fce9b_o_person,0.9480232526333251,0.8668516871704168,0.979795365959652,0.8867051402370065
33418369478_34e2d414b0_o_bird,0.9485192658904249,0.8366629277342041,0.9654245231332024,0.922879193750711
33854031078_243f790e9a_o_boat,0.9152465651294067,0.7698802197564124,0.9173858805721004,0.7752071289405602
34432213793_e3b4cd4bfb_o_chair,0.5195686406819747,0.6501745834279452,0.9132136177630589,0.9687222461927443
3452305385_03f6b12637_o_pottedplant,0.9011207112774176,0.6051344975050923,0.5979520960309201,0.47705218934305754
3504931215_2197746522_o_cow,0.9450305875484961,0.9672973211327917,0.9539303164670402,0.9639375979168572
35437209365_176181ff01_bird,0.8961337397539365,0.9098096627035627,0.9019397873018727,0.9122653017877382
3574155766_446628652d_o_bird,0.9590668357451887,0.8686024617281575,0.9820510117882845,0.9309834320810904
3597146429_174598be9a_o_tv,0.8469894670811465,0.5742356418189046,0.8801090230061429,0.6544263963629062
3672689292_95ed122fee_o_bus,0.9803013579571884,0.9215115834426977,0.9859876559763516,0.9323969316181739
37605487856_c7d4797304_o_aeroplane,0.9545214140919418,0.9363565455648468,0.978642966634103,0.9613613059774418
3797521857_7fb15f0c39_o_bus,0.9642723121409973,0.9078914964508185,0.9617885335430757,0.8993317565453813
3797521857_7fb15f0c39_o_car,0.8316057944132076,0.7063798535422343,0.8770932619790265,0.7444086244627894
3837042975_f05796e37a_o_bicycle,0.6184917558150947,0.6338232624481328,0.6480240167236871,0.6554406464319354
3837042975_f05796e37a_o_person,0.925078150264094,0.8960503342907197,0.9695257038616233,0.9482450466782018
38651289064_b2182b92f6_o_cat,0.9339940507072615,0.7796289928578081,0.9765413387763439,0.9059270063976574
38651289064_b2182b92f6_o_dog,0.8879027949757525,0.6546154613542882,0.9890996305894029,0.9200493376015043
40833828660_5b2d7a0f4b_o_cat,0.9744643628642244,0.8773683678125204,0.989261045454068,0.936013305853228
42343162002_e8d7500951_o_aeroplane,0.9568954801983725,0.9553501892222798,0.9737796566103161,0.9704483159159235
4426938429_14a564695a_o_sofa,0.8557294605482436,0.5655034173067491,0.9462109080114914,0.8075484989201865
4450861797_39f2775ae5_o_car,0.9828936381920594,0.9292678871219133,0.9328172037590571,0.7599628970198672
4450861797_39f2775ae5_o_person,0.9550699546889108,0.9487736872239109,0.9644193168033796,0.9655894456831225
44719330025_1e26bb2ea6_o_bottle,0.9209856020059591,0.9280827496847197,0.9756007278440587,0.9716808511446563
44719330025_1e26bb2ea6_o_person,0.9506428251495995,0.859191209929556,0.8307634636143703,0.7592260157894318
45984303151_b01eac2b2e_o_bird,0.9714759751883868,0.8730623566715945,0.9879430785371776,0.8871678201541255
4652537341_8e3d911398_o_sheep,0.9484189182970176,0.94301717753189,0.9753042532922176,0.9505385198063033
4717047473_f0c8f303a6_o_tv,0.8764184668364194,0.6908460058493118,0.8846703405946208,0.6910055497696588
4723313782_5ea3d2c389_o_chair,0.7734243729817051,0.6524684573109374,0.887864000441557,0.7595161049326367
4723313782_5ea3d2c389_o_diningtable,0.6502287577569101,0.41507100129749974,0.8426441206018805,0.5590269726834103
4723313782_5ea3d2c389_o_person,0.9620222336211318,0.8947683547882184,0.9766975800826156,0.9266300477736662
4735390680_bd6796c28d_o_cat,0.9674897224521414,0.8416343384180718,0.9604980830682257,0.8237108672008986
47387878741_0c2da86654_o_bottle,0.8338589517984815,0.803098956551275,0.9502724737455744,0.9490270571640095
47387878741_0c2da86654_o_diningtable,0.6862953163983779,0.5305985288534085,0.7748729813173104,0.5761745195402571
47387878741_0c2da86654_o_person,0.9289450438824657,0.8559189949865326,0.950548541431127,0.8762828264119491
4760186444_1456cb9bc0_o_bus,0.9893479077324303,0.9382692039660699,0.9914103693513592,0.9488385938190876
4838895562_2664b6eca5_o_sofa,0.937297637534949,0.808068321213,0.7516154855501855,0.6327621396006902
4914354205_08447ec61a_o_chair,0.7166253823392478,0.6137794136612537,0.963843828578172,0.9674469565092031
4982019059_08cbd87a53_o_cow,0.966285998836562,0.8704627962812502,0.9108766128952318,0.832818550031261
