subdir,unrefined_iou,unrefined_boundary_iou,refined_iou,refined_boundary_iou
10444876124_bd55a85740_o_car,0.8262706583675475,0.6762665442582817,0.9849974097618194,0.9618497237001807
10625393575_6f9fd7f779_o_sheep,0.5436588516723713,0.21814529602263008,0.9884482832222464,0.803424938130762
11937588834_d5a78a9c5d_o_bottle,0.8809218143151092,0.7624956770218496,0.7671540064286402,0.799309558027359
12288804004_ae1b540c4c_o_aeroplane,0.7924308447356387,0.6280695135488279,0.9815700795478841,0.9553280251926685
1239139870_276e6a2ef9_o_diningtable,0.5809746938759814,0.15591413575544535,0.5694633411826244,0.14669975115837017
1239139870_276e6a2ef9_o_person,0.9160388567548865,0.673259780289518,0.9721485691288478,0.8344866939692678
126835587_90b6eebfa7_o_cat,0.9794117779421229,0.9033938900491272,0.9903905610241155,0.9306387393261498
12876707363_6ba70c8af5_o_bird,0.8750922636590042,0.6700059772331689,0.9201364094123469,0.7769159751960075
14111980784_2d38dfcc02_o_dog,0.8989176577721367,0.8948375229307355,0.9834686332293304,0.9806008894817525
14235576713_d3dfbe13b1_o_motorbike,0.7647665034732939,0.6369854102406539,0.9519552211107946,0.8122457535954455
14235576713_d3dfbe13b1_o_person,0.9605362616720222,0.9528763650756915,0.9820431254774888,0.9776442579712921
15172808539_97b76ceeab_o_train,0.9729286742013117,0.908473220129198,0.9737674414291753,0.9539261283668764
15867520885_ae5da447c5_o_cat,0.7451817769425183,0.5501812895858595,0.9870988539719795,0.9583995082614996
15867520885_ae5da447c5_o_pottedplant,0.1842302432544445,0.4979164960841634,0.20841960998448372,0.4912292398747425
17102199419_a33fb5c196_o_train,0.7599631802835207,0.37332942821901755,0.9684379114711871,0.8206935387070388
2607850431_ff980d219e_o_train,0.9609550593270664,0.9177171333607413,0.9790011518579491,0.9541965361350578
26480820297_67bf66f8b5_o_dog,0.8909669901352139,0.9160306826799125,0.9433212033252585,0.9332210136217742
26480820297_67bf66f8b5_o_person,0.9149162121622764,0.7866281928324609,0.8863877958137053,0.8264043595529827
2662086708_2ba0663717_o_bottle,0.44611099940534504,0.5456725111252849,0.49605813395489134,0.5801845454039789
2662086708_2ba0663717_o_person,0.7007695120844534,0.4430992228022762,0.9482935930294591,0.7124146170191422
2732235809_2876233055_o_car,0.8832254354373178,0.7286427663380877,0.9725425523165205,0.9058043571483066
2732235809_2876233055_o_person,0.9145992351710388,0.9306363240614257,0.9747451403333076,0.9825589717703962
3048863084_d75a1117bb_o_horse,0.6496965257429888,0.7326348928561238,0.9687395272734441,0.9609596258397426
3149358543_538d50ec27_o_bicycle,0.4795604757411538,0.5456858034370825,0.5290629223470933,0.564722400442736
31640175417_55233a16d7_o_pottedplant,0.3409697309120881,0.6617132672029794,0.33934335490730133,0.5658388996653004
31640175417_55233a16d7_o_sofa,0.9644759924301096,0.9263010269941496,0.9015995751548226,0.7684758976411619
31640175417_55233a16d7_o_tv,0.9480083429162645,0.8916622670094574,0.9942509883811267,0.991629653881555
32458719610_ce4f95b295_o_boat,0.921955781318909,0.7283359360967872,0.9393110224925407,0.7986488557380665
33129627671_6d852bcb1b_o_dog,0.7672352786035394,0.6694908144093569,0.9576664424611497,0.8883734385173214
33129627671_6d852bcb1b_o_person,0.8449220455241265,0.8236932341957033,0.959844557606192,0.9323492377865448
33216685756_213d2fce9b_o_dog,0.8552494300478444,0.546381990741156,0.9738755319502242,0.8073503138102898
33216685756_213d2fce9b_o_person,0.9418464114863593,0.8855054424950649,0.9795645972685404,0.890128563837127
33418369478_34e2d414b0_o_bird,0.9235369541146919,0.8181093447726631,0.9645134290260775,0.9190094661665761
33854031078_243f790e9a_o_boat,0.8741823440780835,0.7813905443767528,0.9200205872359137,0.7580423243246696
34432213793_e3b4cd4bfb_o_chair,0.47007348280210887,0.6224452338154806,0.972731764801242,0.9866759480619838
3452305385_03f6b12637_o_pottedplant,0.10348512046841746,0.16203064843876075,0.03791699161130975,0.08822969185741286
3504931215_2197746522_o_cow,0.9445406565664265,0.9664040374511883,0.9553084033482456,0.9642273497130842
35437209365_176181ff01_bird,0.8780215446563856,0.8851208341119446,0.8867291971141089,0.8980069332365609
3574155766_446628652d_o_bird,0.28609703396948294,0.3321752941965913,0.9258192398506656,0.8490066432230624
3597146429_174598be9a_o_tv,0.8105542669726292,0.39488929564194863,0.8870808508863834,0.6950271451396622
3672689292_95ed122fee_o_bus,0.9033252411923205,0.7140628090455574,0.9882962154102666,0.9390535963078731
37605487856_c7d4797304_o_aeroplane,0.9656844950159015,0.9434396955012659,0.9798503029163478,0.9628639727215089
3797521857_7fb15f0c39_o_bus,0.9479258614735971,0.8590484854417005,0.9683573036299894,0.9210555085682433
3797521857_7fb15f0c39_o_car,0.8717316742856254,0.8594431820359868,0.8904551711044663,0.7664189665101682
3837042975_f05796e37a_o_bicycle,0.5749007116759701,0.5651346439529885,0.6172150067433123,0.606552414735414
3837042975_f05796e37a_o_person,0.9290281736089503,0.8931821012723751,0.9680937017351969,0.9468535708202618
38651289064_b2182b92f6_o_cat,0.926392487343805,0.7686739320658659,0.9800800874682252,0.8969023637559839
38651289064_b2182b92f6_o_dog,0.8811555043203614,0.5473636254498105,0.9884508306645041,0.9533239464192939
40833828660_5b2d7a0f4b_o_cat,0.6525340622841246,0.3472249118110042,0.9897075756208008,0.9385279596376308
42343162002_e8d7500951_o_aeroplane,0.9612527103816303,0.9557602071329326,0.9758312717152711,0.9710215178972795
4426938429_14a564695a_o_sofa,0.39391998696806946,0.23448709868582243,0.46215081211678505,0.23625946229406308
4450861797_39f2775ae5_o_car,0.765501383812654,0.5136534116799811,0.935611436171244,0.7819008587686392
4450861797_39f2775ae5_o_person,0.9336026684898585,0.9127093895444318,0.9586816447647308,0.9349237297336421
44719330025_1e26bb2ea6_o_bottle,0.9155231881960078,0.9062923534711864,0.9761945946815721,0.97279176089783
44719330025_1e26bb2ea6_o_person,0.9465205498124626,0.851868623093785,0.8292155223430695,0.7426259133673222
45984303151_b01eac2b2e_o_bird,0.2587570409509736,0.38795236718642967,0.39665014708931534,0.5495135328861607
4652537341_8e3d911398_o_sheep,0.9631930705907633,0.9402625482625483,0.9754404372077894,0.9514684563866342
4717047473_f0c8f303a6_o_tv,0.6469328593696536,0.3724389674672468,0.77949754586546,0.524843522011728
4723313782_5ea3d2c389_o_chair,0.27133251673588094,0.45010849301671707,0.4426435200256506,0.538274087782544
4723313782_5ea3d2c389_o_diningtable,0.8405257447072776,0.5765773938609358,0.8441042253979336,0.5609558182418459
4723313782_5ea3d2c389_o_person,0.9567524734754734,0.8696038652413643,0.9766767422008523,0.9277984439417895
4735390680_bd6796c28d_o_cat,0.8138493253520939,0.47744990740895743,0.9608690837743891,0.8254597733967974
47387878741_0c2da86654_o_bottle,0.8065283274044607,0.7700226315237763,0.9010683222118745,0.9289832621891851
47387878741_0c2da86654_o_diningtable,0.7063974539873702,0.5985423348546616,0.7826310459734749,0.5722048042292744
47387878741_0c2da86654_o_person,0.9207524965003676,0.8064827467982867,0.9124336562874392,0.7457292207328511
4760186444_1456cb9bc0_o_bus,0.9448719795174567,0.7650935906330689,0.9918675189036047,0.9508629871964872
4838895562_2664b6eca5_o_sofa,0.785755257025044,0.5621895180193112,0.7530565396083231,0.6286675408591362
4914354205_08447ec61a_o_chair,0.4479184510570906,0.5692302490875671,0.5294736560147858,0.6937446191805438
4982019059_08cbd87a53_o_cow,0.7845772269125962,0.5184810080720127,0.9063841542021526,0.8271327400288256
5026136615_b64f7ac510_o_boat,0.9057647773088011,0.8601059331812105,0.9193671314586576,0.946408339295339
5082979645_01af71ed92_o_chair,0.31714187884121064,0.3780993382911126,0.4828893714071044,0.41923610827262464
5193713346_5ac12837d0_o_sofa,0.6797056557583613,0.37495492325805385,0.7894432739461587,0.4987853960719796
5435324902_2f5b7aa7f0_o_horse,0.9068484337061142,0.9199848576591533,0.8984412289924731,0.8888807446704542
5435324902_2f5b7aa7f0_o_person,0.8774277265236342,0.8359685129418344,0.9584910717276961,0.9487905056723911
5440958464_90844cabbb_o_sheep,0.7881510629279641,0.5721558678196941,0.9724656002751978,0.9071810991721292
5598547329_c160eac6e4_o_train,0.9700375011589493,0.9146975365111838,0.9836823797918456,0.9569313617667016
6128334770_3960b7a82a_o_chair,0.2800497356370748,0.28179324716340404,0.5028618904048031,0.48811486942071536
6128334770_3960b7a82a_o_diningtable,0.4749792878867892,0.17650482557552613,0.5348686047705009,0.23959107090487577
6128334770_3960b7a82a_o_person,0.9122896656489032,0.7774964117996076,0.9528057414509994,0.8817086197157893
6142607402_f286d3a354_o_bicycle,0.5384215324952166,0.750251646487015,0.5925246108510013,0.809987257026922
6142607402_f286d3a354_o_person,0.8030288675271293,0.6858639653482211,0.907761151659582,0.9240125610607118
6532340593_1010b553aa_o_dog,0.6352640857300779,0.563799684991715,0.981170411048167,0.9222352651048089
6883254313_51feed67e6_o_chair,0.4899922308495995,0.5959449399689687,0.7091003912000373,0.7863591521029314
6913716501_4057c5aac1_o_person,0.657129312650516,0.5239341107248274,0.9206573977282975,0.9171611355184093
6989656297_8ef3480277_o_chair,0.2725091629046341,0.4987844328601093,0.35192409839368466,0.5454329967334318
7683097726_e3b2038a71_o_pottedplant,0.6673889154058764,0.6162764503534662,0.4241040749337661,0.3765313607962072
7827876134_3d072629f7_o_chair,0.5573514643154166,0.5750829588376822,0.8139972965597905,0.8510337453520928
7874701602_453598c806_o_aeroplane,0.8959418793145043,0.9161714060516524,0.923672448540471,0.9419539038706984
8087056340_10fc3e147a_o_cow,0.9258066346990136,0.6130782056239528,0.9854892361944604,0.8361891003743583
8116513233_e19e361832_o_car,0.3185530731020209,0.24428638282576112,0.8945539068402547,0.6312781984289534
8116513233_e19e361832_o_person,0.9085730106664038,0.8882656559998744,0.9604269949644982,0.9429254313728405
875573147_30d7cc154c_o_motorbike,0.7936542912048425,0.584421877805527,0.9831313469422363,0.7933592521654612
