subdir,unrefined_iou,unrefined_boundary_iou,refined_iou,refined_boundary_iou
2007_000033_aeroplane,0.6739768723461921,0.5550268992754299,0.902893343419062,0.841436031990312
2007_000042_train,0.7199027815284904,0.28601412415427924,0.7447566662680856,0.3975714899574456
2007_000061_boat,0.727579556412729,0.6185349046630907,0.7346656842880825,0.5575844473495551
2007_000123_train,0.5802094999670597,0.3029742922225838,0.955410447761194,0.7917125045837917
2007_000129_bicycle,0.6423817479663663,0.5475027746947836,0.859966866032067,0.6697405631378335
2007_000129_person,0.8376826498693063,0.7439991452788528,0.892920506822,0.8820371530939233
2007_000175_sheep,0.7731603069159071,0.6062466875011422,0.9453179561713132,0.8337960682459361
2007_000323_person,0.9395224339437628,0.48193480822097134,0.9776973871503065,0.7933458489778891
2007_000332_horse,0.7710759117451659,0.6925751819177024,0.8139434801319754,0.7339596198484649
2007_000346_bottle,0.2799795011957636,0.34800831312781433,0.9524181474972336,0.8765679592187411
2007_000346_person,0.9319395100537564,0.6866766917293233,0.9424262418701103,0.707381994558145
2007_000464_cow,0.8406458406458407,0.693933022206267,0.9194194572530048,0.8438647857332978
2007_000491_cow,0.8791624040331425,0.3981903565960814,0.9615252882749172,0.685431187313306
2007_000529_car,0.004965060684075028,0.044974003466204504,0.0,0.0
2007_000559_bottle,0.596229379418696,0.6660312619138391,0.7982134677049931,0.7583688374923919
2007_000572_bicycle,0.2159804124422374,0.42924404292440427,0.23796711509715995,0.4890928472998622
2007_000629_train,0.6495884836152701,0.42629527091926095,0.8161638126302437,0.6656416490864233
2007_000636_train,0.8901818688593129,0.6915808103154035,0.9571612058327247,0.8911229946524064
2007_000661_sofa,0.18354430379746836,0.4013823610727122,0.20258233227098146,0.36053142084533535
2007_000663_bus,0.8991394234387937,0.5455093594979034,0.979455336689618,0.904432083258568
2007_000663_car,0.4092890220648325,0.29513172966781215,0.38064791133844844,0.3036328214531286
2007_000676_sheep,0.033920989477570614,0.11636087348041423,0.11784983797945442,0.2179077716142769
2007_000727_bus,0.41425075999110256,0.42034274100420344,0.6322643053798646,0.6163688058489033
2007_000727_car,0.7001094491061657,0.632437470871524,0.7044142298379586,0.5018297533810661
2007_000727_person,0.5469713456655785,0.8802616132819051,0.35942566002779064,0.7274233637116818
2007_000762_bottle,0.5247975708502024,0.4131616203132849,0.8167469071850814,0.6866247094177014
2007_000762_diningtable,0.3658587590706623,0.2955101887076726,0.34783248229632896,0.31488617853879464
2007_000762_person,0.7375636590240024,0.6039037320401217,0.40567255084133375,0.3529300244563672
2007_000783_horse,0.7967408059898701,0.6855397315134549,0.7988020921208031,0.6600202020202021
2007_000783_person,0.6798015982364287,0.6102653048114601,0.7875181422351234,0.7446227825069855
2007_000799_horse,0.7791224961710562,0.5664154168933095,0.7814266258086483,0.61762408054364
2007_000799_person,0.6766850023195705,0.4390681003584229,0.9095442536327609,0.8263676520557255
2007_000804_chair,0.07714032114903574,0.19649727246626472,0.11263758335341849,0.22622511931090677
2007_000804_sofa,0.10987134930796903,0.11940531470714481,0.15152674188818768,0.0966859227728793
2007_000830_chair,0.3715637674628211,0.3372454027498209,0.4150879566982409,0.32564339177688917
2007_000830_diningtable,0.24526758588455247,0.2853853178226863,0.5839793281653747,0.4910950519290763
2007_000837_boat,0.7177914110429447,0.7122209502003435,0.8740399385560675,0.7209788122948374
2007_000847_person,0.8779480223201899,0.8353448037780662,0.9508790231031203,0.8950315102408283
2007_000925_sheep,0.891076740035693,0.8196106224204778,0.9187545907124786,0.8720545992527159
2007_000999_person,0.9340197951408002,0.6429841741518652,0.959442991979439,0.7251562279753794
2007_001154_sofa,0.856198347107438,0.502415812591508,0.9655035291778507,0.7441738675045824
2007_001175_person,0.328936678614098,0.39672048087331013,0.3934997429599589,0.5402627608750314
2007_001239_dog,0.8424485592293003,0.6831352368517061,0.879152068827886,0.7612863934619465
2007_001284_person,0.9296002554958216,0.7020561263532924,0.48166368515205726,0.3438998904737326
2007_001288_aeroplane,0.7752334276902277,0.7805772066568359,0.792547929718781,0.7990847323075486
2007_001289_bird,0.7753903810118676,0.8341068043662985,0.8498083242059146,0.9033981912852836
2007_001299_cow,0.8687965260545906,0.8764475753519022,0.905433281314463,0.9243467396794173
2007_001311_bicycle,0.40417619161349755,0.708609647959377,0.40042075736325383,0.7231678096339751
2007_001311_person,0.7457749530550339,0.7459092750101256,0.6970607380702017,0.6900068403706238
2007_001321_car,0.4461111111111111,0.13762188759934563,0.935729567821994,0.47778537252221465
2007_001408_bottle,0.2344915586965057,0.2751905558654025,0.6222310126582279,0.5159225476076172
2007_001408_person,0.912798197218121,0.6514827728414502,0.8726168328324508,0.6677560526661783
2007_001423_person,0.8005004026228,0.7186291286715581,0.8808690744920993,0.8431336694443718
2007_001430_person,0.849173328686257,0.560269209197981,0.9569412229186202,0.7691864295125165
2007_001430_pottedplant,0.41464530892448515,0.4267430754536772,0.5512043512043512,0.5927190721649485
2007_001457_chair,0.2983514274225975,0.34688553795253546,0.8554319931565441,0.7709102091020911
2007_001457_sofa,0.7365392519523223,0.5364814729995878,0.8665375203915171,0.7273986152324431
2007_001526_person,0.909630841796217,0.7057411155388502,0.5688876049769928,0.4433393985285309
2007_001568_aeroplane,0.7615254562250536,0.5031691680023314,0.9720373132666918,0.9078801331853497
2007_001585_person,0.8926134082697712,0.9105656267019373,0.954580882873946,0.9603698289146153
2007_001585_sofa,0.10411852657333152,0.17000351933680052,0.39443771859026094,0.3868433277453495
2007_001586_horse,0.5281695984069035,0.5196194739787353,0.7487784194160643,0.7220368226293445
2007_001586_person,0.6748080949057921,0.5752080221890336,0.8940564635958396,0.9158845278725825
2007_001587_bicycle,0.31482861400894185,0.6932406650313437,0.40188383045525905,0.7681454348121015
2007_001594_person,0.6428571428571429,0.6102259215219976,0.8450925054876137,0.9137168141592921
2007_001630_bicycle,0.3361522198731501,0.529640641632713,0.41947274282603625,0.5180589408375803
2007_001630_person,0.7701325089873395,0.8110549215244083,0.745934846550863,0.7697746661721068
2007_001677_chair,0.1236095488063992,0.19173688844170544,0.07469031737887562,0.18653386813285863
2007_001678_chair,0.0,0.0,0.0,0.0
2007_001678_person,0.6459532231666755,0.5070933550754179,0.6849924846803098,0.4499880411384836
2007_001717_person,0.8541172524497472,0.7691661098777938,0.9137949688936976,0.8748074657968651
2007_001733_sheep,0.7159869008633521,0.9046287137155916,0.7470512670792946,0.7223588086541163
2007_001761_aeroplane,0.8380410827543279,0.4932223398192624,0.9742782624336721,0.9080838220667421
2007_001763_cat,0.44173046864651494,0.32209721867098495,0.3648799848001858,0.3344013792430428
2007_001763_dog,0.07881558893969083,0.15634242356252678,0.15109467059453668,0.22933185691970023
2007_001763_sofa,0.7647509467780637,0.6146723451023492,0.9394962992399781,0.8382881842478636
2007_001774_cat,0.924038881607689,0.7443330646786218,0.9387299502860895,0.7915488613581453
2007_001884_aeroplane,0.7644602939897365,0.6264587031232297,0.8394886363636364,0.8567254358161648
2007_001955_horse,0.468052738336714,0.5420913025268742,0.47173489278752434,0.45168914222160433
2007_002046_horse,0.9005429548172688,0.7207062832062832,0.8906278047029259,0.7436838884517878
2007_002094_bird,0.8305243885263602,0.865223219489451,0.916640762615273,0.9336442331138747
2007_002119_person,0.8049984111258576,0.6485692386305569,0.8285984848484849,0.7811549094955748
2007_002260_motorbike,0.8232207874443113,0.5787108730420655,0.9728582775445365,0.892803889789303
