image_name,Dp,Gd,Gc,sp,ctr,bri,tex,frac,Sm,prompt
00000,0.0,0.0,0.0,0.0,0.5004884153750067,0.49951158462499334,0.0,0.0,0.0,0.0
00001,0.0,0.0,0.0,0.0,0.4993946253892556,0.5006053746107444,0.0,0.0,0.0,0.0
00002,0.0,0.0,0.0,0.0,0.5005237907015148,0.49947620929848524,0.0,0.0,0.0,0.0
00003,0.0,0.0,0.0,0.0,0.5007010251492567,0.49929897485074326,0.0,0.0,0.0,0.0
00004,0.0,0.0,0.0,0.0,0.5006223619355179,0.4993776380644821,0.0,0.0,0.0,0.0
00005,0.0,0.0,0.0,0.0,0.5002783387816447,0.49972166121835526,0.0,0.0,0.0,0.0
00006,0.0,0.0,0.0,0.0,0.5007532238960266,0.4992467761039734,0.0,0.0,0.0,0.0
00007,0.0,0.4999341070612733,0.0,0.0,0.5000658929387267,0.0,0.0,0.0,0.0,0.0
00008,0.4991418719291687,0.0,0.0,0.0,0.0,0.5008581280708313,0.0,0.0,0.0,0.0
00009,0.0,0.0,0.0,0.0,0.500365138053894,0.49963486194610596,0.0,0.0,0.0,0.0
00010,0.4993823766708374,0.0,0.0,0.0,0.0,0.5006176233291626,0.0,0.0,0.0,0.0
00011,0.0,0.0,0.0,0.0,0.5004072040198086,0.0,0.49959279598019135,0.0,0.0,0.0
00012,0.0,0.0,0.0,0.0,0.5004655271907308,0.4995344728092692,0.0,0.0,0.0,0.0
00013,0.0,0.0,0.0,0.0,0.500568136555906,0.49943186344409396,0.0,0.0,0.0,0.0
00014,0.0,0.0,0.0,0.0,0.5005715489387512,0.4994284510612488,0.0,0.0,0.0,0.0
00015,0.0,0.0,0.0,0.0,0.5000916123390198,0.0,0.4999083876609802,0.0,0.0,0.0
00016,0.0,0.0,0.0,0.0,0.5005989670753479,0.4994010329246521,0.0,0.0,0.0,0.0
00017,0.0,0.0,0.0,0.0,0.5003138780593872,0.4996861219406128,0.0,0.0,0.0,0.0
00018,0.0,0.0,0.0,0.0,0.5005151033401489,0.0,0.4994848966598511,0.0,0.0,0.0
00019,0.0,0.0,0.0,0.0,0.4999589473021344,0.5000410526978656,0.0,0.0,0.0,0.0
00020,0.0,0.0,0.0,0.0,0.5000887513160706,0.0,0.49991124868392944,0.0,0.0,0.0
00021,0.0,0.0,0.0,0.0,0.5004209876060486,0.4995790123939514,0.0,0.0,0.0,0.0
00022,0.0,0.0,0.0,0.0,0.5006545186042786,0.49934548139572144,0.0,0.0,0.0,0.0
00023,0.0,0.0,0.0,0.0,0.5005345791418976,0.4994654208581024,0.0,0.0,0.0,0.0
00024,0.0,0.0,0.0,0.0,0.4996528178556914,0.0,0.5003471821443086,0.0,0.0,0.0
00025,0.0,0.0,0.0,0.0,0.5001875013057142,0.4998124986942858,0.0,0.0,0.0,0.0
00026,0.0,0.0,0.0,0.0,0.4999312609413642,0.5000687390586358,0.0,0.0,0.0,0.0
00027,0.0,0.0,0.0,0.0,0.5002081543269203,0.49979184567307966,0.0,0.0,0.0,0.0
00028,0.0,0.0,0.0,0.0,0.5006824582611782,0.0,0.4993175417388218,0.0,0.0,0.0
00029,0.0,0.0,0.0,0.0,0.5001052468983755,0.0,0.49989475310162446,0.0,0.0,0.0
00030,0.0,0.0,0.0,0.0,0.5002389550209045,0.49976104497909546,0.0,0.0,0.0,0.0
00031,0.0,0.0,0.0,0.0,0.5001746416091919,0.4998253583908081,0.0,0.0,0.0,0.0
00032,0.0,0.0,0.0,0.0,0.500450298176697,0.49954970182330305,0.0,0.0,0.0,0.0
00033,0.0,0.0,0.0,0.0,0.5003780573493821,0.0,0.4996219426506179,0.0,0.0,0.0
00034,0.0,0.0,0.0,0.0,0.5005641877987497,0.49943581220125033,0.0,0.0,0.0,0.0
