subdir,unrefined_iou,unrefined_boundary_iou,refined_iou,refined_boundary_iou
2007_000033_aeroplane,0.6739768723461921,0.5550268992754299,0.9053211357665157,0.8284008952996766
2007_000042_train,0.7199027815284904,0.28601412415427924,0.7734945746707529,0.40939669700033704
2007_000061_boat,0.727579556412729,0.6185349046630907,0.6498756791601437,0.45563118553472254
2007_000123_train,0.5802094999670597,0.3029742922225838,0.9552256690187725,0.7978668795984715
2007_000129_bicycle,0.6423817479663663,0.5475027746947836,0.7985477354279095,0.6372655029778762
2007_000129_person,0.8376826498693063,0.7439991452788528,0.7166320857817128,0.6843098371492098
2007_000175_sheep,0.7731603069159071,0.6062466875011422,0.879853132356558,0.7829543547575096
2007_000323_person,0.9395224339437628,0.48193480822097134,0.9771025245578203,0.797652797465188
2007_000332_horse,0.7710759117451659,0.6925751819177024,0.8105736301369864,0.745272914070868
2007_000346_bottle,0.2799795011957636,0.34800831312781433,0.9567779960707269,0.9078666350261034
2007_000346_person,0.9319395100537564,0.6866766917293233,0.9453163408085316,0.7071382104204861
2007_000464_cow,0.8406458406458407,0.693933022206267,0.9252073347028836,0.8478492902124026
2007_000491_cow,0.8791624040331425,0.3981903565960814,0.960483988128593,0.6831618448129766
2007_000529_car,0.004965060684075028,0.044974003466204504,0.0,0.0
2007_000559_bottle,0.596229379418696,0.6660312619138391,0.8012393848978655,0.7602096793855906
2007_000572_bicycle,0.2159804124422374,0.42924404292440427,0.2357702542874039,0.4708951913794453
2007_000629_train,0.6495884836152701,0.42629527091926095,0.817350357692656,0.6680750501289029
2007_000636_train,0.8901818688593129,0.6915808103154035,0.9467749546730249,0.891110317743663
2007_000661_sofa,0.18354430379746836,0.4013823610727122,0.2025785656728445,0.352981455064194
2007_000663_bus,0.8991394234387937,0.5455093594979034,0.9765992474129821,0.899463135289907
2007_000663_car,0.4092890220648325,0.29513172966781215,0.39173647593355104,0.3043777217510887
2007_000676_sheep,0.033920989477570614,0.11636087348041423,0.1788038496791934,0.2573506784165618
2007_000727_bus,0.41425075999110256,0.42034274100420344,0.610446541347797,0.5849870129870129
2007_000727_car,0.7001094491061657,0.632437470871524,0.7088442958008175,0.49741468459152016
2007_000727_person,0.5469713456655785,0.8802616132819051,0.44529914529914527,0.7597607576009304
2007_000762_bottle,0.5247975708502024,0.4131616203132849,0.7694755522917814,0.6885712658732418
2007_000762_diningtable,0.3658587590706623,0.2955101887076726,0.35014905319729606,0.31611713622935544
2007_000762_person,0.7375636590240024,0.6039037320401217,0.4035686777920411,0.34862436938542035
2007_000783_horse,0.7967408059898701,0.6855397315134549,0.7914224526600541,0.6501767498232501
2007_000783_person,0.6798015982364287,0.6102653048114601,0.7848156182212581,0.7433783432874578
2007_000799_horse,0.7791224961710562,0.5664154168933095,0.7800228096753877,0.6136854636038975
2007_000799_person,0.6766850023195705,0.4390681003584229,0.916133289343451,0.8344052051600286
2007_000804_chair,0.07714032114903574,0.19649727246626472,0.11334992373765754,0.22776421346355075
2007_000804_sofa,0.10987134930796903,0.11940531470714481,0.5333819330538849,0.49898885143894217
2007_000830_chair,0.3715637674628211,0.3372454027498209,0.4236275504452711,0.3273982433956461
2007_000830_diningtable,0.24526758588455247,0.2853853178226863,0.6154273029966704,0.5017075564278705
2007_000837_boat,0.7177914110429447,0.7122209502003435,0.8731457800511508,0.7186198691255206
2007_000847_person,0.8779480223201899,0.8353448037780662,0.9514575023013194,0.8961075565827673
2007_000925_sheep,0.891076740035693,0.8196106224204778,0.9192560532440488,0.8723942565522014
2007_000999_person,0.9340197951408002,0.6429841741518652,0.9597345916965749,0.7299973937972374
2007_001154_sofa,0.856198347107438,0.502415812591508,0.968391802709274,0.7546922741161065
2007_001175_person,0.328936678614098,0.39672048087331013,0.39108680474749824,0.5274849044207365
2007_001239_dog,0.8424485592293003,0.6831352368517061,0.8780919901676374,0.7726683683487139
2007_001284_person,0.9296002554958216,0.7020561263532924,0.44424053890741444,0.2718186936936937
