subdir,unrefined_iou,unrefined_boundary_iou,refined_iou,refined_boundary_iou
0_0_147,0.8635457819109884,0.80433469771187,0.8941541834124954,0.7913049742462991
0_0_155,0.9345692475463467,0.841462538610732,0.9211453744493392,0.8043276440762693
0_0_272,0.9038943587358194,0.7038747996606015,0.9285752316047279,0.7847091467644436
0_0_280,0.7622207235625558,0.5068609878647196,0.7931714169196611,0.5559778111495909
0_0_284,0.69207219394112,0.7414189286227201,0.6790534225578526,0.7453233564938535
0_0_307,0.7803713049747657,0.6025244250257904,0.9634019152365602,0.873049835071766
0_0_355,0.9011399069672341,0.7122242990654205,0.9499703168006908,0.8518427518427518
0_0_431,0.9427410239761441,0.4935313411078717,0.9655291790306627,0.8535818908122503
0_0_547,0.8393769665052552,0.6429900950608256,0.8669096277160123,0.7098004900245012
0_0_579,0.7786528428538199,0.3805034367453093,0.8051680296886812,0.4438505296194586
0_0_610,0.8732269039518451,0.6797040169133193,0.9361221028829847,0.8323464100666174
0_0_735,0.8072387404340735,0.5170941959241746,0.8243810255917492,0.5562338779019776
0_0_77,0.8946546283857665,0.6736739659367397,0.9205694775494427,0.7457090314671025
0_0_775,0.949555265285812,0.8749499799919968,0.9798074437839235,0.9469015439976568
0_0_818,0.9134815844336345,0.8380709942016688,0.9685161130698337,0.9019175126281203
0_0_840,0.882770153384846,0.8357925898515195,0.9329612365063789,0.9080431822602606
0_0_899,0.8688015422512584,0.8940582959641256,0.9601854052769194,0.9681132574755226
0_0_951,0.9181947952124739,0.8869243606513012,0.9597637932032652,0.952429858550021
0_10_10134,0.9473170096379265,0.8768430182133564,0.9609013479981222,0.9064374898654127
0_10_10135,0.9202759996674703,0.8427350427350427,0.8504138052474027,0.732409381663113
0_10_10176,0.9505483549351944,0.8027781797135002,0.987128250376291,0.8962009709486014
0_10_10283,0.17048928328121998,0.19386793486598436,0.16700204854879352,0.1971051140079348
0_10_10343,0.7457397963813223,0.5178477690288714,0.754066536635631,0.4624382854578097
0_10_10392,0.9524331734064427,0.8886660554664222,0.9765591500309686,0.9521374635828527
0_10_10396,0.9485559808356308,0.8252422457028777,0.9633563899868248,0.879529031280004
0_10_10484,0.9453332847406976,0.9354645951598446,0.9826486445440049,0.9715559655596556
0_10_10507,0.9073222787719586,0.8825908332263448,0.8941504178272981,0.918943011779688
0_10_10536,0.9559587800314793,0.855834581269439,0.9606777203950349,0.871601031411158
0_10_10545,0.950468058841683,0.8673665431590504,0.9802407817308212,0.9502062676413114
0_10_10600,0.9310978169605374,0.7689335394126738,0.9514502405741159,0.823304805793285
0_10_10938,0.431995637409216,0.23310284999872427,0.46389660328989535,0.24920152683648827
0_11_11060,0.8952311700902866,0.7181638306292046,0.9311408016443987,0.7996597192683964
0_11_11111,0.38798818510009847,0.41411797792308236,0.40670321282353755,0.46291744976145727
0_11_11136,0.8440784863349685,0.6480821407671437,0.8931594883519743,0.720851828959937
0_11_11164,0.5299769792813532,0.38883349950149554,0.5593120445777968,0.4622181421768317
0_11_11179,0.629400897334389,0.6376193489805465,0.6768962510897995,0.6855255185943856
0_11_11219,0.9618281878146833,0.9036591833127099,0.934401097349417,0.7392812887236679
0_11_11263,0.08571631306322287,0.0,0.08771929824561403,0.0
0_11_11281,0.8318599311136624,0.5857958953381762,0.8630732578916022,0.6590790357489364
0_11_11297,0.932204736925767,0.842558302472225,0.9631461785802622,0.9141117177656447
0_11_11298,0.8583177117977868,0.6134257670396046,0.9169843013114543,0.7201097027648061
0_11_11309,0.8583457526080477,0.6196716372947733,0.9122611464968153,0.7082118561710399
0_11_11313,0.8507158506139502,0.48391647855530473,0.8783965068258937,0.5669342374233435
0_11_11325,0.887790755715284,0.7927734375,0.9331471920767043,0.8717295510878545
0_11_11328,0.7155911013053871,0.4380159356830091,0.7413308341143393,0.47814438286783867
0_11_11346,0.8826352530541012,0.7622922792860563,0.9094936225463989,0.8025876164071941
0_11_11425,0.9475010269752157,0.8148111282536207,0.9754260800634166,0.9146277433581854
0_11_11435,0.8875329126091863,0.6578471651602301,0.9646507306360335,0.8528386106848933
0_11_11459,0.9029097260682486,0.8561530615833715,0.9364503560392315,0.9040778666280711
0_11_11480,0.9621717971933001,0.8658518408108511,0.9900620755981698,0.9650585875646575
0_11_11517,0.9812606820216488,0.9176268351607508,0.9928067993366501,0.9585094122166731
0_11_11533,0.43024063718013894,0.0,0.43758186832126855,0.0004138414032406965
0_11_11557,0.9635708027229224,0.860529536816337,0.9884834188982933,0.9570606766196411
0_11_11561,0.5078652336394449,0.29347899159663865,0.6727672747804755,0.47840493272250556
0_11_11571,0.5872214456048023,0.1356724670678159,0.6032030273338514,0.1501476626089462
0_11_11650,0.9738081689428427,0.8663105899361472,0.9901125621990692,0.9461040053853921
0_11_11830,0.971431379615372,0.8950732047408785,0.9808020335128265,0.9255615480353228
